c28992r1000,aantal_inwoners,geometry,0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-0,Total
553,65,"POLYGON ((115000 492000, 115000 493000, 114000 493000, 114000 492000, 115000 492000))",0.010256410256410256,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.010256410256410256,0.010256410256410256,0.0,0.0,0.0,0.05641025641025641
555,310,"POLYGON ((116000 482000, 116000 483000, 115000 483000, 115000 482000, 116000 482000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.03076923076923077
556,380,"POLYGON ((116000 483000, 116000 484000, 115000 484000, 115000 483000, 116000 483000))",0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.015384615384615385,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.046153846153846156
557,9080,"POLYGON ((116000 484000, 116000 485000, 115000 485000, 115000 484000, 116000 484000))",0.010256410256410256,0.015384615384615385,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.041025641025641026,0.041025641025641026,0.046153846153846156,0.08205128205128205,0.0717948717948718,0.025641025641025644,0.13846153846153847,0.12307692307692308,0.08717948717948719,0.06666666666666667,0.11794871794871796,0.07692307692307693,0.06153846153846154,0.07692307692307693,0.08205128205128205,0.05128205128205129,0.0358974358974359,0.046153846153846156,1.3794871794871795
558,7535,"POLYGON ((116000 485000, 116000 486000, 115000 486000, 115000 485000, 116000 485000))",0.046153846153846156,0.041025641025641026,0.03076923076923077,0.03076923076923077,0.020512820512820513,0.0358974358974359,0.05641025641025641,0.12820512820512822,0.07692307692307693,0.1641025641025641,0.1641025641025641,0.20000000000000004,0.23589743589743592,0.23076923076923075,0.21025641025641026,0.1692307692307692,0.10256410256410257,0.18461538461538463,0.1435897435897436,0.07692307692307693,0.15384615384615385,0.09230769230769231,0.08717948717948719,0.06666666666666667,2.7487179487179487
559,5575,"POLYGON ((116000 486000, 116000 487000, 115000 487000, 115000 486000, 116000 486000))",0.06153846153846154,0.025641025641025644,0.041025641025641026,0.041025641025641026,0.020512820512820513,0.025641025641025644,0.020512820512820513,0.025641025641025644,0.05128205128205129,0.08205128205128205,0.08717948717948719,0.11282051282051282,0.11282051282051282,0.15384615384615385,0.17435897435897438,0.12307692307692308,0.1076923076923077,0.10256410256410257,0.11282051282051282,0.12820512820512822,0.08717948717948719,0.07692307692307693,0.05641025641025641,0.09230769230769231,1.9230769230769231
560,8550,"POLYGON ((116000 487000, 116000 488000, 115000 488000, 115000 487000, 116000 487000))",0.046153846153846156,0.015384615384615385,0.010256410256410256,0.005128205128205128,0.03076923076923077,0.020512820512820513,0.0358974358974359,0.015384615384615385,0.0717948717948718,0.07692307692307693,0.05641025641025641,0.09743589743589744,0.08205128205128205,0.1076923076923077,0.11282051282051282,0.08717948717948719,0.08717948717948719,0.08205128205128205,0.046153846153846156,0.046153846153846156,0.0717948717948718,0.09743589743589744,0.041025641025641026,0.10256410256410257,1.4461538461538461
561,7685,"POLYGON ((116000 488000, 116000 489000, 115000 489000, 115000 488000, 116000 488000))",0.020512820512820513,0.0358974358974359,0.025641025641025644,0.015384615384615385,0.015384615384615385,0.005128205128205128,0.020512820512820513,0.05128205128205129,0.05641025641025641,0.08205128205128205,0.08205128205128205,0.0717948717948718,0.06666666666666667,0.07692307692307693,0.06666666666666667,0.09743589743589744,0.05128205128205129,0.09743589743589744,0.06666666666666667,0.06666666666666667,0.08717948717948719,0.06153846153846154,0.0717948717948718,0.0717948717948718,1.3641025641025641
562,0,"POLYGON ((116000 489000, 116000 490000, 115000 490000, 115000 489000, 116000 489000))",0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.010256410256410256,0.005128205128205128,0.010256410256410256,0.0,0.010256410256410256,0.020512820512820513,0.015384615384615385,0.005128205128205128,0.005128205128205128,0.0,0.005128205128205128,0.11282051282051281
563,0,"POLYGON ((116000 490000, 116000 491000, 115000 491000, 115000 490000, 116000 490000))",0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.041025641025641026
