c28992r1000,aantal_inwoners,geometry,0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-0,Total
421,8860,"POLYGON ((93000 437000, 93000 438000, 92000 438000, 92000 437000, 93000 437000))",0.13846153846153847,0.15384615384615385,0.11794871794871796,0.11794871794871796,0.13333333333333333,0.06666666666666667,0.0717948717948718,0.17435897435897438,0.3230769230769231,0.37435897435897436,0.2820512820512821,0.48205128205128206,0.4358974358974359,0.6153846153846154,0.5282051282051282,0.49230769230769234,0.4051282051282052,0.38461538461538464,0.4461538461538462,0.35897435897435903,0.25641025641025644,0.3282051282051282,0.26153846153846155,0.23589743589743592,7.184615384615386
422,15890,"POLYGON ((93000 438000, 93000 439000, 92000 439000, 92000 438000, 93000 438000))",0.11794871794871796,0.0717948717948718,0.05128205128205129,0.025641025641025644,0.041025641025641026,0.041025641025641026,0.025641025641025644,0.14871794871794872,0.1641025641025641,0.08205128205128205,0.158974358974359,0.20512820512820515,0.24615384615384617,0.2153846153846154,0.23589743589743592,0.17948717948717952,0.1641025641025641,0.20000000000000004,0.1435897435897436,0.1435897435897436,0.1435897435897436,0.08717948717948719,0.10256410256410257,0.0717948717948718,3.0666666666666673
423,12450,"POLYGON ((93000 439000, 93000 440000, 92000 440000, 92000 439000, 93000 439000))",0.0358974358974359,0.08717948717948719,0.046153846153846156,0.046153846153846156,0.025641025641025644,0.015384615384615385,0.03076923076923077,0.046153846153846156,0.10256410256410257,0.09230769230769231,0.09743589743589744,0.07692307692307693,0.12820512820512822,0.18974358974358974,0.1435897435897436,0.1435897435897436,0.08717948717948719,0.13333333333333333,0.08717948717948719,0.09230769230769231,0.08717948717948719,0.025641025641025644,0.05641025641025641,0.046153846153846156,1.9230769230769231
424,4225,"POLYGON ((93000 440000, 93000 441000, 92000 441000, 92000 440000, 93000 440000))",0.010256410256410256,0.005128205128205128,0.020512820512820513,0.0,0.010256410256410256,0.0,0.005128205128205128,0.005128205128205128,0.020512820512820513,0.041025641025641026,0.020512820512820513,0.041025641025641026,0.05128205128205129,0.06153846153846154,0.05128205128205129,0.06666666666666667,0.05641025641025641,0.05641025641025641,0.05128205128205129,0.020512820512820513,0.0358974358974359,0.03076923076923077,0.025641025641025644,0.025641025641025644,0.7128205128205128
425,5970,"POLYGON ((93000 441000, 93000 442000, 92000 442000, 92000 441000, 93000 441000))",0.025641025641025644,0.041025641025641026,0.010256410256410256,0.005128205128205128,0.025641025641025644,0.0,0.020512820512820513,0.03076923076923077,0.005128205128205128,0.06153846153846154,0.05641025641025641,0.07692307692307693,0.11794871794871796,0.0358974358974359,0.06153846153846154,0.06153846153846154,0.09230769230769231,0.1076923076923077,0.041025641025641026,0.025641025641025644,0.025641025641025644,0.05128205128205129,0.015384615384615385,0.025641025641025644,1.0205128205128207
426,1080,"POLYGON ((93000 442000, 93000 443000, 92000 443000, 92000 442000, 93000 442000))",0.005128205128205128,0.010256410256410256,0.0,0.0,0.010256410256410256,0.0,0.025641025641025644,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.020512820512820513,0.005128205128205128,0.025641025641025644,0.020512820512820513,0.015384615384615385,0.015384615384615385,0.0,0.020512820512820513,0.010256410256410256,0.020512820512820513,0.025641025641025644,0.005128205128205128,0.005128205128205128,0.0,0.26153846153846155
428,3595,"POLYGON ((94000 431000, 94000 432000, 93000 432000, 93000 431000, 94000 431000))",0.0358974358974359,0.005128205128205128,0.025641025641025644,0.010256410256410256,0.005128205128205128,0.020512820512820513,0.015384615384615385,0.015384615384615385,0.0358974358974359,0.03076923076923077,0.05641025641025641,0.046153846153846156,0.046153846153846156,0.08205128205128205,0.05128205128205129,0.06666666666666667,0.06666666666666667,0.07692307692307693,0.0717948717948718,0.03076923076923077,0.046153846153846156,0.025641025641025644,0.015384615384615385,0.06666666666666667,0.9487179487179488
429,4935,"POLYGON ((94000 432000, 94000 433000, 93000 433000, 93000 432000, 94000 432000))",0.041025641025641026,0.046153846153846156,0.0358974358974359,0.015384615384615385,0.005128205128205128,0.020512820512820513,0.020512820512820513,0.03076923076923077,0.06153846153846154,0.06153846153846154,0.0717948717948718,0.05128205128205129,0.05641025641025641,0.07692307692307693,0.09743589743589744,0.05641025641025641,0.05128205128205129,0.09743589743589744,0.046153846153846156,0.041025641025641026,0.05641025641025641,0.06153846153846154,0.025641025641025644,0.05641025641025641,1.1846153846153846
430,7940,"POLYGON ((94000 433000, 94000 434000, 93000 434000, 93000 433000, 94000 433000))",0.046153846153846156,0.06153846153846154,0.03076923076923077,0.015384615384615385,0.020512820512820513,0.06153846153846154,0.06153846153846154,0.09743589743589744,0.1435897435897436,0.22564102564102564,0.21025641025641026,0.23589743589743592,0.26666666666666666,0.20512820512820515,0.22564102564102564,0.20512820512820515,0.1641025641025641,0.12307692307692308,0.19487179487179487,0.0717948717948718,0.17948717948717952,0.11282051282051282,0.10256410256410257,0.12307692307692308,3.184615384615385
431,14345,"POLYGON ((94000 434000, 94000 435000, 93000 435000, 93000 434000, 94000 434000))",0.08717948717948719,0.046153846153846156,0.041025641025641026,0.020512820512820513,0.0358974358974359,0.041025641025641026,0.05128205128205129,0.06153846153846154,0.08717948717948719,0.06153846153846154,0.08717948717948719,0.11282051282051282,0.12307692307692308,0.1435897435897436,0.13333333333333333,0.12307692307692308,0.10256410256410257,0.12307692307692308,0.12307692307692308,0.11794871794871796,0.12820512820512822,0.10256410256410257,0.09743589743589744,0.0717948717948718,2.123076923076923
